file_name,width,height,avg_intensity,std_intensity,min_intensity,max_intensity,intensity_range,avg_gradient,aspect_ratio
tile_-75.7_-168.8.png,128,128,169.12603759765625,4.340719015872635,122,204,82,8.881524627213688,1.0
tile_60.6_-44.0.png,128,128,156.86199951171875,38.13122786358663,63,254,191,152.06920113838638,1.0
tile_48.7_-22.0.png,128,128,155.41094970703125,8.968444012986431,80,237,157,13.980652302150345,1.0
893798.0.png,128,128,160.21807861328125,34.75860867147912,71,254,183,114.04496082185514,1.0
tile_14.1_-30.3.png,128,128,131.12786865234375,11.697968853238649,63,243,180,29.246328331726374,1.0
tile_-27.2_36.1.png,128,128,168.3070068359375,4.938400800537574,132,209,77,8.728972422622007,1.0
tile_-41.8_126.3.png,128,128,138.7740478515625,9.465557182493484,74,231,157,23.939368201105363,1.0
tile_10.0_-130.1.png,128,128,140.5904541015625,6.531118919800268,77,219,142,17.51504194122917,1.0
478991.0.png,128,128,171.68603515625,29.95396753677343,73,254,181,95.15261284796951,1.0
tile_-67.0_-125.9.png,128,128,149.48345947265625,16.419168123863802,73,247,174,52.18850102427457,1.0
tile_-46.0_179.2.png,128,128,169.8321533203125,9.471554934789898,78,245,167,20.171654910684083,1.0
tile_20.3_-141.4.png,128,128,131.42706298828125,5.179509802470117,109,167,58,12.84945578677659,1.0
643780.0.png,128,128,155.32635498046875,36.31186630450942,61,252,191,142.7470981558542,1.0
tile_-57.6_16.4.png,128,128,135.62738037109375,6.145821975674615,112,193,81,10.37582738373596,1.0
tile_57.6_-55.3.png,128,128,171.36114501953125,2.4199350208913715,83,209,126,4.905681024844584,1.0
tile_2.0_87.3.png,128,128,150.16632080078125,3.9120252293580284,82,205,123,8.47485532909953,1.0
tile_15.3_64.0.png,128,128,161.78302001953125,2.6899928955146946,117,211,94,7.122545778081417,1.0
tile_-44.1_-24.0.png,128,128,146.882568359375,4.310589346354524,124,170,46,5.470698213207793,1.0
tile_-44.9_167.3.png,128,128,173.86175537109375,45.903359361049056,61,255,194,170.8105432705407,1.0
tile_5.4_-50.7.png,128,128,182.91827392578125,15.237222427779827,80,252,172,30.659099951623606,1.0
402571.0.png,128,128,168.73443603515625,31.10739682779114,77,254,177,109.8563467597078,1.0
tile_-18.3_-3.9.png,128,128,138.0582275390625,10.457755569235792,97,196,99,18.976589676735692,1.0
tile_-35.2_-155.3.png,128,128,133.74285888671875,16.74511221918255,64,235,171,71.07820177112045,1.0
tile_-32.5_15.5.png,128,128,173.895751953125,6.099426164175016,106,209,103,15.958392508120287,1.0
tile_-39.4_128.0.png,128,128,135.2247314453125,11.983281349876597,78,202,124,37.098551100022114,1.0
tile_-35.9_-49.6.png,128,128,146.46539306640625,6.928425132819488,81,217,136,17.483889122165245,1.0
tile_32.5_-75.7.png,128,128,167.21240234375,5.074811658512019,127,190,63,10.271758000368864,1.0
tile_-30.6_165.1.png,128,128,169.7628173828125,4.412660924811025,120,203,83,7.907464667046002,1.0
629303.0.png,128,128,158.3304443359375,31.155059858440882,64,251,187,124.74139207813647,1.0
tile_-44.6_131.9.png,128,128,142.51947021484375,5.0592907278141706,107,193,86,9.35737013730845,1.0
tile_-6.8_-131.9.png,128,128,143.1298828125,17.29551924412121,70,234,164,65.888595147432,1.0
tile_-47.9_90.8.png,128,128,164.41156005859375,5.456570424601799,115,219,104,12.338807882919271,1.0
765200.0.png,128,128,154.473388671875,29.996881345733726,60,254,194,76.25935543169166,1.0
tile_9.0_-54.0.png,128,128,169.0965576171875,21.176442723726066,76,252,176,49.45817781536252,1.0
tile_11.8_-37.9.png,128,128,138.6341552734375,17.59234342788032,65,251,186,50.887776966816624,1.0
tile_43.2_-58.6.png,128,128,162.23248291015625,13.026793753839778,84,247,163,46.40723256095544,1.0
